source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4111834567779557376,29506380911141698,RP,1930.4556233688593,6.484638838619073,2.019773477580033E7,13542.505408121646,1491.4326,false,false,0,375316653866487564
4111834567779557376,39087248569963009,RP,2103.7148410140976,6.228046666500923,2.5582296838090833E7,16191.004881336672,1580.0315,false,false,0,375316653866487564
4111834567779557376,39096989405439781,RP,2103.8909853818004,6.253766701791463,2.498339875691013E7,16724.457596261524,1493.8241,false,false,0,375316653866487564
4111834567779557376,39968131156440891,RP,2119.6438133427905,6.268773298440088,2.464046396582877E7,24848.146757718037,991.6419,false,false,0,375316653866487564
4111834567779557376,39972223407940574,RP,2119.7178138726704,6.204062326073622,2.6153707963854082E7,15260.185384580907,1713.8525,false,false,0,375316653866487564
4111834567779557376,49525670254794059,RP,2292.4940045399653,6.499341817493576,1.9926061824354194E7,13265.598157478978,1502.0854,false,false,0,375316653866487564
4111834567779557376,50106567363437211,RP,2303.0000562921755,6.220018629639416,2.5772155829100464E7,15546.599299836907,1657.736,false,false,0,375316653866487564
4111834567779557376,50116308134151796,RP,2303.17622675389,6.243815662793828,2.521343028045264E7,15663.734904508676,1609.6691,false,false,0,375316653866487564
4111834567779557376,50120400440451700,RP,2303.250240676389,6.15995544145629,2.7238050697054315E7,15391.532979072905,1769.6776,false,false,0,375316653866487564
4111834567779557376,55345055387505932,RP,2397.735551004492,6.417951642232357,2.1477194173198648E7,14159.137717267246,1516.8434,false,false,0,375316653866487564
4111834567779557376,55349147696943721,RP,2397.8095534047684,6.43231473361152,2.1194945638718605E7,13533.993499768201,1566.0526,false,false,0,375316653866487564
4111834567779557376,55358888487167744,RP,2397.9856960989337,6.460651677963504,2.064892891887879E7,16056.083562915685,1286.0502,false,false,0,375316653866487564
4111834567779557376,55362980734870533,RP,2398.0596974652594,6.470242392225472,2.0467332436986152E7,14090.549492838158,1452.5575,false,false,0,375316653866487564
4111834567779557376,55829165022385043,RP,2406.4897683632053,6.518357254083927,1.9580117732569594E7,15381.480340294313,1272.967,false,false,0,375316653866487564
4111834567779557376,55833257280188481,RP,2406.5637705450927,6.523509839484248,1.94874163806128E7,13749.54626207591,1417.3135,false,false,0,375316653866487564
4111834567779557376,55842998104380641,RP,2406.7399149585735,6.54969895883702,1.9022982874290492E7,13020.503955907085,1461.0021,false,false,0,375316653866487564
4111834567779557376,55847090435191049,RP,2406.813917841072,6.558103785305132,1.8876291976306308E7,12972.091601451673,1455.1464,false,false,0,375316653866487564
4111834567779557376,57998229288933280,RP,,,,,,true,true,16779264,375316653866487564
4111834567779557376,58002321578177986,RP,2445.7865359535294,6.289094429189575,2.4183570923981443E7,14775.98399245766,1636.6809,false,false,0,375316653866487564
4111834567779557376,60254134735902635,RP,2486.5057219097807,6.3590376355166995,2.267478335220813E7,17771.88983706498,1275.8792,false,false,0,375316653866487564
4111834567779557376,60263875718682398,RP,2486.6818694806598,6.359223721171677,2.2670897426395543E7,15337.60942651392,1478.1246,false,false,0,375316653866487564
4111834567779557376,60267968058794096,RP,2486.755873246776,6.339566239883197,2.308509704143328E7,14938.199106017115,1545.3735,false,false,0,375316653866487564
4111834567779557376,60277708954149211,RP,2486.932019148283,6.368821222339548,2.247137832534291E7,14348.977878572952,1566.0613,false,false,0,375316653866487564
4111834567779557376,60281801259795240,RP,2487.0060220640266,6.288707190893248,2.4192197766289227E7,14340.070553047006,1687.0348,false,false,0,375316653866487564
4111834567779557376,60291542079522176,RP,2487.182166574714,6.405847346051566,2.1717971658218004E7,13796.783234608647,1574.1329,false,false,0,375316653866487564
4111834567779557376,60305375111304143,RP,2487.4323121183934,6.454639662176426,2.0763584785067894E7,13592.332606222133,1527.5955,false,false,0,375316653866487564
4111834567779557376,60309467361638107,RP,2487.506313709627,6.514450303187797,1.965070242981334E7,13167.294969136172,1492.3872,false,false,0,375316653866487564
4111834567779557376,60319208065623076,RP,2487.6824561584117,6.450633504299141,2.0840339940203805E7,15426.020939618267,1350.9861,false,false,0,375316653866487564
4111834567779557376,60333040963974781,RP,2487.9325990862394,6.545278143039884,1.9100597073250625E7,14293.750523340786,1336.29,false,false,0,375316653866487564
4111834567779557376,60346873822081774,RP,2488.182741248872,6.559323222882032,1.8855103092700116E7,13890.741404953713,1357.3864,false,false,0,375316653866487564
4111834567779557376,60360706657513811,RP,2488.432882992435,6.587944620636179,1.836455258921102E7,14407.184972256899,1274.6802,false,false,0,375316653866487564
4111834567779557376,60374539482984867,RP,2488.6830245579113,6.612151101978835,1.795964548600601E7,13879.641007885095,1293.956,false,false,0,375316653866487564
4111834567779557376,60388372322874330,RP,2488.9331663807016,6.630610816902728,1.7656876269185763E7,13563.339480609538,1301.809,false,false,0,375316653866487564
4111834567779557376,60416038101345784,RP,2489.4334517636225,6.47038294532463,2.0464683026570033E7,13839.666620181972,1478.6976,false,false,0,375316653866487564
4111834567779557376,60420130346562999,RP,2489.507453168519,6.435114959912198,2.1140352106716443E7,13320.008697524812,1587.1124,false,false,0,375316653866487564
4111834567779557376,60429871072695762,RP,2489.6835958436477,6.300161266565084,2.3938321413309786E7,14709.707697804623,1627.3826,false,false,0,375316653866487564
4111834567779557376,60433963339933200,RP,2489.7575977202214,6.261740248492266,2.480059504560057E7,14455.206947991208,1715.6859,false,false,0,375316653866487564
4111834567779557376,60443704121378675,RP,2489.933741220814,6.272944229836035,2.4545987489207692E7,16015.930700380299,1532.5983,false,false,0,375316653866487564
4111834567779557376,60447796413120595,RP,2490.0077435989824,6.209979957627972,2.6011549120006762E7,15478.879150369898,1680.4543,false,false,0,375316653866487564
4111834567779557376,60457537262461678,RP,2490.183888096528,6.234459693127498,2.5431637420936275E7,15206.417415151052,1672.428,false,false,0,375316653866487564
4111834567779557376,60461629581997112,RP,2490.2578910590487,6.2426720012738315,2.5240002869843002E7,14753.29136453219,1710.8049,false,false,0,375316653866487564
4111834567779557376,60475462863327719,RP,2490.5080403141665,6.289713310011187,2.4169789967440274E7,15188.888682860155,1591.281,false,false,0,375316653866487564
4111834567779557376,65590055773816259,RP,2583.0032071226774,6.4633380000776555,2.0597902611259896E7,13541.624370627878,1521.0807,false,false,0,375316653866487564
4111834567779557376,65594148036080839,RP,2583.0772207271425,6.417631462340946,2.148352865822882E7,13422.89943135875,1600.5133,false,false,0,375316653866487564
4111834567779557376,66395266946176426,RP,2597.5662617006205,6.501407659126762,1.9888184344467793E7,13899.994103693216,1430.8052,false,false,0,375316653866487564
4111834567779557376,68260269477487654,RP,2631.2972059343438,6.587577519946098,1.8370762918886762E7,13214.007441723656,1390.2491,false,false,0,375316653866487564
