source_id,solution_id,ra,dec,wavelength,flux,flux_error,combined_transits,combined_ccds,deblended_ccds
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.97,1.0048194,0.0012220718,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.98,1.0045059,0.0011764569,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.99,1.0046139,0.0012179883,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.0,1.0055025,0.0011515429,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.01,1.0066175,0.0011249593,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.02,1.007845,0.0012297508,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.03,1.0083569,0.0012201361,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.04,1.00857,0.0013705558,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.05,1.0082855,0.0013732832,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.06,1.0073943,0.0012653779,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.07,1.0060858,0.0012035534,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.08,1.0046707,0.0011257589,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.09,1.0040914,0.0011712452,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.1,1.0047271,0.001190674,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.11,1.0061327,0.0012145052,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.12,1.0068562,0.0012294459,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.13,1.0079359,0.0011465948,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.14,1.0085695,0.0011154235,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.15,1.0080156,0.0011289968,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,848.16,1.007043,0.0013189908,31,92,0
