ra,dec,magnitude,parallax
230.14864688303138,-48.57674184780474,18.866497,0.3473376340690984
230.14733877533496,-48.57663776304033,19.404898,-0.46251650400769695
230.14849605614685,-48.57570344911786,18.263384,0.1565614552607798
230.15214741237597,-48.57464150724864,19.171896,0.0011944978379124054
230.1474141833199,-48.57525813000016,19.197458,-0.3955680133842745
230.15391525769274,-48.57294341259954,19.270277,0.4109708093808718
230.14838721446804,-48.57265850958596,19.476439,0.48012964568085964
230.1503352411505,-48.5703153469785,19.497316,-0.38964514785801513
230.14564997893942,-48.57001448945754,19.596163,0.5866174822653817
227.88807197055667,-49.885986570171966,17.79346,0.23433962424553753
227.88500751710856,-49.88371223114668,17.427189,0.3177976634663274
227.8670475094388,-49.88598298304108,19.532816,-0.046372109975564194
227.88333736235802,-49.881717381465215,19.981226,1.4890627692100737
227.87108239133832,-49.884716086537765,14.9864,1.0546333364498923
227.87194559898273,-49.88022398076714,17.885406,0.4391241197594426
227.87531424558392,-49.87577734799185,18.628254,-1.0678895608601462
227.87967467571926,-49.889877670262116,19.862377,0.34272000115290296
227.8948607753653,-49.878484459855756,16.663132,0.3538842347611634
227.89937856911996,-49.874525311951444,17.081518,0.3096398621394263
227.88600507613603,-49.870499536205884,18.579603,-0.06349822746667362
227.88903978093677,-49.86546929536587,18.522642,0.22709742529499513
228.4713822971465,-48.986980019174034,18.605234,0.5393956176402673
228.47290663447703,-49.00138753088599,17.729204,0.2923632013266564
228.47336606830953,-48.99394588626942,17.494095,0.5241388393657747
228.46765348815447,-48.99530304333453,16.915123,0.38673356706789125
230.1281509599078,-48.69962385766994,19.932274,
230.1193236241024,-48.70133361582051,19.953943,-0.29316499767561954
230.12412603483767,-48.71044126133822,17.86788,0.18915558039830782
230.12132258591492,-48.707345774914025,18.741308,-0.04496204257203374
230.11441175645984,-48.703219381761315,17.4184,0.408584094025662
254.71683633884524,-21.933019910723203,15.577245,0.8010657972349094
254.70646036139658,-21.935790696210653,18.357162,0.3581683858383044
254.70488970430347,-21.93311438344446,19.335161,0.1966031574988386
254.70423846430128,-21.929010520297105,16.45895,0.4180883682981904
254.7066293168084,-21.925599020246075,19.550447,
254.7049528751438,-21.925968457189516,17.363405,0.26772113071106696
254.70688441545028,-21.938303018348503,19.647738,0.6766008799670251
254.76740643375558,-22.689475903102696,19.224642,-0.10716532460082057
254.7634509391616,-22.682195233137712,19.612387,0.6351998167738839
254.76137523528243,-22.690386230331903,19.833158,0.07399623415801902
254.36099310375494,-22.08707620709562,19.780329,0.2446283017601703
254.36069058122177,-22.087862967724693,17.586578,0.667203029310895
254.36949369918258,-22.080309730920128,19.750824,-0.38996159232331573
254.36811708815802,-22.080688019753854,19.367537,0.24624883444039253
254.3681607451933,-22.07941542865391,19.58187,0.05056755454863339
254.35635291736776,-22.08417181549523,19.585333,0.17671862463122398
265.17212613932196,-59.91206444113614,17.831657,0.19272493295497103
265.19285031837967,-59.90595707558462,18.92614,0.13241171206098293
265.18521049040436,-59.905672012275105,18.531929,0.211996929578956
265.173467668868,-59.902378527918295,16.472595,0.7761186393972317
265.182971900202,-59.90212553031825,19.611217,0.29986940904149495
230.15435514413542,-48.56605899770879,19.098633,0.30007987914596695
230.1560079173348,-48.565484965685826,19.586033,0.1191014161654276
230.13582795445245,-48.56911259737155,19.207891,0.3349480041684583
230.13907161815513,-48.56805166387081,19.782488,0.0932527218053899
230.14127424231373,-48.566145834722704,17.209467,0.06026314272328713
230.14381205308143,-48.56099105947392,19.958408,-0.027363114316209997
230.14778175353757,-48.55786794969355,19.619879,0.5501700443287624
288.8442710513891,72.41312396099768,17.63758,1.4511047169253977
288.8804539978257,72.40815693263413,16.73712,0.503062903157855
288.82397206723147,72.40421692996215,19.236952,0.5315357706236292
288.7936076776935,72.42132108967616,15.084439,0.8854005891224885
288.9818955117245,72.39770982636891,17.543028,0.43759835743330044
288.9774265301935,72.40090803663378,19.24058,1.7154292346029372
288.90931320023685,72.41539556318209,19.018799,0.34260597950406024
288.97579985342446,72.42190973699529,18.275309,0.5770978501738749
289.00400270130433,72.41527049608668,17.37991,0.1598451871443628
228.34239113345964,-48.32026006638466,18.800413,0.047019916436965646
228.3449704176792,-48.318614530084616,18.34885,0.08963814859616369
228.3363329779316,-48.31821265269994,17.35599,0.23298050375004006
228.35075445425608,-48.31058315763842,16.542782,0.3159123899850924
262.51638084633765,-59.97953351246324,17.565172,0.03985523890411797
262.50383367278715,-59.97518650277651,17.371363,0.9456124551431777
262.5117909919184,-59.97380041019381,18.45194,0.13833128568946337
262.5025563819877,-59.96955983382208,19.171556,0.20777044325229735
262.49071631943065,-59.965688077605776,19.82372,-0.38248170779718926
262.49445337556705,-59.965071473591756,19.577166,0.7642200825967339
227.89120767866157,-49.8837840229767,18.647263,0.0507853130231356
227.88608570466204,-49.87550678469498,18.860882,0.24049639750234722
227.88593357444304,-49.8667482059472,18.729414,-0.15189140909819976
227.87938727951047,-49.870275174564355,18.130835,0.0456922797171819
227.8833477322145,-49.871705262544566,19.72739,-0.016326164092163864
227.89489136429899,-49.87903504239247,19.629894,0.2152252587156366
227.89305132158574,-49.87533612166289,19.179298,0.2271280146934916
227.89760943964242,-49.87394303916575,19.11372,-0.0023789544683010984
227.89838027300155,-49.87309954040884,19.559202,-0.588826431299035
227.8886066273927,-49.872633849043176,19.986195,0.5645515275155605
227.8850770650171,-49.87254953266085,18.698433,0.5550278739586764
227.8836614410916,-49.87236720296548,19.53411,0.09202733879510366
227.1071721608211,-49.43545872642269,17.61218,0.6508778765276583
227.11692688099077,-49.43350143659605,16.456371,0.42824046399081445
227.1062882116475,-49.427144451889134,17.99342,0.4367375202649729
227.11391032916612,-49.44002769891921,18.773127,0.31482170469265147
227.1103588286863,-49.43621519942879,19.549374,-0.14632895610341715
230.1906263376681,-48.551646412784955,19.93232,-0.6007520944136906
255.38162057147377,-22.447237399273487,19.113214,0.363360053617393
255.37864169558242,-22.449466076930438,19.9135,0.7961662210174325
255.37764555668284,-22.447894123547744,16.735321,0.2482452671613343
